"bin","ID","time_start_sec","time_end_sec","Distance_m","Mean_speed_m_s","Max_speed_m_s","Time_immobile_s","Immobile_episodes","Absolute_turn_angle_deg","Meander_deg_per_m","Bottom_entries","Bottom_time_s","Middle_entries","Middle_time_s","Top_entries","Top_time_s","Mean_dist_from_bottom_m","Acceleration_episodes_500ms","Acceleration_time_s","Tortuosity_episodes_1s","Tortuosity_time_s","Zone_count","IM_time_s","IM_episodes","NB_time_s","NB_episodes","HS_time_s","HS_episodes","TR_time_s","TR_episodes"
6,31,150,180,0.247156223651338,0.00823854078837794,0.128702003808536,20.5333333333333,1,602.455639421822,2437.54994521887,0,28.8333333333333,0,0,0,0,0.00187852614578846,0,0,0,0,3,20.9333333333333,1,9.06666666666667,1,0,0,0,0
7,31,180,210,0,0,0.00658961499033751,28.8333333333333,1,0,NA,0,29.5333333333333,0,0,0,0,0.0017352672478111,0,0,0,0,3,29.8,1,0.2,0,0,0,0,0
8,31,210,240,0.066665024777481,0.0022221674925827,0.0375737210523939,22.3666666666667,1,133.095027509774,1996.474582497,0,29.5333333333333,0,0,0,0,0.00170671259804377,0,0,0,0,3,24.1,3,5.9,2,0,0,0,0
9,31,240,270,0,0,0.00283397493250921,30,0,0,NA,0,30,0,0,0,0,0.00310741722317268,0,0,0,0,3,30,1,0,0,0,0,0,0
10,31,270,300,0.191397307282361,0.00637991024274537,0.0548032622751571,17.3666666666667,1,534.512399111547,2792.6850523712,0,30,0,0,0,0,0.00217886213947956,0,0,0,0,3,18.1666666666667,1,10.9333333333333,3,0.9,2,0,0
1,32,0,30,0.647165688235698,0.0215721896078566,0.0570768467058675,0,0,1676.049774614,2589.83102021871,3,21.8,5,4.93333333333333,2,3.26666666666667,0.0266291687610852,0,0,3,1.83333333333333,3,0,0,23.8666666666667,6,4.8,5,1.33333333333333,2
2,32,30,60,0.925817545235055,0.0308605848411685,0.0752390773745651,0,0,1280.59054645025,1383.19969527594,0,29.4666666666667,1,0.533333333333333,0,0,0.0141273968740414,0,0,2,1.23333333333333,3,0,0,27.4333333333333,4,2.16666666666667,2,0.4,1
3,32,60,90,1.33491627770801,0.0444972092569338,0.138683769145032,0,0,1774.78180038852,1329.50794744651,5,22.6,5,6.83333333333333,1,0.566666666666667,0.02294578485755,3,1.76666666666667,3,3.26666666666667,3,0,0,25.9,6,3.76666666666667,4,0.333333333333333,1
4,32,90,120,1.21502040663369,0.040500680221123,0.0771670527775843,0,0,1813.50863878397,1492.57463404128,2,21.1,4,4.03333333333333,2,4.36666666666667,0.0280919022876099,0,0,1,0.566666666666667,3,0,0,21.0666666666667,9,6.63333333333333,5,2.3,4
5,32,120,150,1.4858811743048,0.0495293724768266,0.0937670199310711,0,0,2382.82650373127,1603.64539570005,3,17.0666666666667,6,5.86666666666667,3,6.76666666666667,0.0361090774044078,2,1.03333333333333,3,2.03333333333333,3,0,0,21.7,9,6.33333333333333,8,1.96666666666667,3
6,32,150,180,1.71577020558267,0.0571923401860891,0.105406977765642,0,0,3201.8615530516,1866.13658555998,3,11.6,9,6.36666666666667,5,12.0333333333333,0.0506215853879286,3,1.93333333333333,3,1.63333333333333,3,0,0,21.0666666666667,10,7.4,7,1.53333333333333,2
7,32,180,210,1.98401307203262,0.0661337690677539,0.120871227026714,0,0,4796.25519738076,2417.45140946425,6,9.5,11,8.56666666666667,6,11.9333333333333,0.0539902092372604,8,7.23333333333333,1,0.8,3,0,0,13.7333333333333,7,14.1666666666667,8,2.1,4
8,32,210,240,1.70508796563344,0.0568362655211147,0.10164268528688,0,0,3465.40256715059,2032.38931773423,2,13.3,8,3.86666666666667,6,10.8,0.0401672098232132,5,3,3,3.36666666666667,3,0,0,18.8,7,8.13333333333333,3,3.06666666666667,3
9,32,240,270,2.28667197580545,0.0762223991935149,0.119536779504994,0,0,5834.2746856815,2551.42615443409,2,7.33333333333333,10,5.7,8,16.8,0.0578571461205096,4,2.9,12,8.4,3,0,0,10.2333333333333,9,19.1,8,0.666666666666667,1
10,32,270,300,2.63367335633301,0.0877891118777669,0.130016211696904,0,0,6270.6486626407,2380.95155101984,3,4.83333333333333,12,5.93333333333333,9,19.2333333333333,0.0650316871583153,13,10.1,7,5.2,3,0,0,10.8,9,19.2,10,0,0
1,33,0,30,0.903795394648526,0.0301265131549509,0.0655501324866914,0,0,1643.7295373353,1818.69651811462,0,29.8333333333333,0,0,0,0,0.00981127132941607,0,0,1,0.5,3,0,0,28.9,3,1.1,2,0,0
2,33,30,60,1.25779964118014,0.0419266547060047,0.109011084953123,0,0,1642.01858522216,1305.46911563874,0,29.0333333333333,0,0,0,0,0.00636979700150645,1,0.533333333333333,1,0.266666666666667,3,0,0,29.0333333333333,3,0.966666666666667,2,0,0
3,33,60,90,1.3058040923989,0.0435268030799633,0.122047273465999,0,0,1600.58743491553,1225.74852095545,1,28.1,1,1.9,0,0,0.0150465739809321,1,0.633333333333333,0,0.233333333333333,3,0,0,29.3333333333333,3,0.366666666666667,1,0.3,0
4,33,90,120,1.0910851118392,0.0363695037279734,0.173397152268543,0,0,1645.95730031894,1508.55078348967,2,28,2,1.73333333333333,0,0,0.0120361953294287,1,0.733333333333333,0,0,3,0,0,28.6333333333333,3,0.933333333333333,1,0.433333333333333,1
5,33,120,150,0.909674621861706,0.0303224873953902,0.14727256095026,0,0,1263.85418779435,1389.34752868866,0,29.0333333333333,0,0,0,0,0.0042742604489434,2,1.16666666666667,0,0,3,0,0,28.1666666666667,4,1.83333333333333,3,0,0
6,33,150,180,1.04770938487441,0.0349236461624803,0.093822501199081,0,0,1761.86577013506,1681.63595322405,1,29.4,1,0.0666666666666667,0,0,0.00756327868315809,0,0,2,0.966666666666667,3,0,0,27.3,5,2.7,3,0,0
7,33,180,210,1.25255879149495,0.0417519597164983,0.13096166569809,0,0,2192.66173547775,1750.54596268553,2,25.1333333333333,2,4.86666666666667,0,0,0.0167218982655104,2,1.66666666666667,2,1.36666666666667,3,0,0,25.0666666666667,6,4.93333333333333,5,0,0
8,33,210,240,1.35844788167491,0.0452815960558303,0.102472221079334,0,0,2606.19991946142,1918.51299900301,6,16.8666666666667,6,13.1333333333333,0,0,0.0312258910574471,3,1.76666666666667,3,1.9,3,0,0,26.7666666666667,4,3.23333333333333,3,0,0
9,33,240,270,1.48330501420887,0.0494435004736288,0.0842164234650622,0,0,3610.95885938438,2434.40076369614,5,19.6,7,8.43333333333333,2,1.86666666666667,0.0279270566479166,0,0,3,2.53333333333333,3,0,0,18.6666666666667,10,9.36666666666667,9,1.96666666666667,3
10,33,270,300,1.20086179911668,0.0400287266372228,0.145262000416654,0,0,2661.98316653414,2216.72732740122,2,14.8,5,12.7333333333333,2,2.46666666666667,0.0347974881233846,2,1.03333333333333,4,3.7,3,0,0,18.9333333333333,8,9.53333333333333,5,1.53333333333333,2
1,34,0,30,0.671377408315112,0.0223792469438371,0.0619453729188933,0,0,913.192325235117,1360.17732191327,1,28.7666666666667,1,0.966666666666667,0,0,0.00935937673595814,0,0,0,0,3,0,0,27.4,4,2.23333333333333,3,0.366666666666667,1
2,34,30,60,0.612707615555542,0.0204235871851847,0.047451079015801,0,0,911.214459395687,1487.19297142976,1,28.7666666666667,1,1.23333333333333,0,0,0.0126441745492271,0,0,0,0,3,0,0,29.6333333333333,1,0.366666666666667,1,0,0
3,34,60,90,0.664181405097922,0.0221393801699307,0.0941068355679353,0,0,689.236123085716,1037.72270315833,2,23.9666666666667,2,5.46666666666667,0,0,0.0185413718834338,0,0,0,0,3,0,0,28.4666666666667,5,1.23333333333333,2,0.3,0
4,34,90,120,0.885283538419329,0.0295094512806443,0.0655245437421126,0,0,1054.85482074333,1191.54460120966,4,25.9666666666667,5,4.03333333333333,0,0,0.0176072962833108,0,0,0,0,3,0,0,28.4666666666667,2,1.53333333333333,2,0,0
5,34,120,150,1.07678067901318,0.0358926893004393,0.07220616900542,0,0,1001.02260144315,929.643910736341,2,22.4666666666667,3,6.83333333333333,1,0.7,0.0240962162254289,0,0,0,0,3,0,0,29.4666666666667,2,0.533333333333333,1,0,0
6,34,150,180,1.09960387035259,0.0366534623450863,0.0809620458215867,0,0,1474.44851560814,1340.89062012428,3,16.9,3,8.16666666666667,1,4.93333333333333,0.0346080393807292,0,0,1,0.5,3,0,0,28.1333333333333,5,1.43333333333333,2,0.433333333333333,1
7,34,180,210,1.31553301251437,0.0438511004171457,0.0881227350940372,0,0,2964.28632907508,2253.29680127864,5,16.7666666666667,9,8.1,4,5.13333333333333,0.0345063149463523,1,0.6,3,2.06666666666667,3,0,0,22.6666666666667,7,5.23333333333333,5,2.1,2
8,34,210,240,1.1857981040651,0.0395266034688367,0.0749069905631864,0,0,2987.53253696936,2519.42765528772,3,11.1,9,6.2,6,11.4,0.0463122098446291,0,0,1,0.833333333333333,3,0,0,13.6,6,12.9666666666667,7,3.43333333333333,5
9,34,240,270,1.09621963290133,0.0365406544300445,0.0851117151406319,0,0,1832.54999783582,1671.69966933146,2,15.2,5,4.73333333333333,3,10,0.0407561397741791,0,0,2,1.93333333333333,3,0,0,22.9333333333333,7,6,5,1.06666666666667,1
10,34,270,300,1.39131790541401,0.0463772635138004,0.103111794749487,0,0,2422.80050670433,1741.37089537662,4,16.3,7,8.03333333333333,3,4.86666666666667,0.0332862147209658,0,0,2,1.16666666666667,3,0,0,27.4333333333333,4,2.56666666666667,3,0,0
1,35,0,30,0.954794983364421,0.0318264994454807,0.077676415381579,0,0,1663.74060878824,1742.51084031223,0,30,0,0,0,0,0.0125311952945005,1,0.5,1,0.533333333333333,3,0,0,27.2333333333333,5,2.76666666666667,4,0,0
2,35,30,60,1.15058532740151,0.0383528442467169,0.0664282948076731,0,0,1391.74652666955,1209.59870904375,0,30,0,0,0,0,0.0134639349908279,0,0,1,0.533333333333333,3,0,0,28.4666666666667,3,1.53333333333333,2,0,0
3,35,60,90,1.21381581562395,0.0404605271874652,0.0718085592344535,0,0,1997.67234416466,1645.77880634861,0,30,0,0,0,0,0.0118678423213082,0,0,0,0,3,0,0,28.2333333333333,2,1.76666666666667,2,0,0
4,35,90,120,1.17989852951979,0.039329950983993,0.0622018276754831,0,0,1489.20419198355,1262.14598520573,0,30,0,0,0,0,0.0127153419126225,0,0,0,0,3,0,0,29.9,1,0.1,0,0,0
5,35,120,150,1.17233722241769,0.0390779074139229,0.0702313851691535,0,0,1722.69310002869,1469.45184976385,0,29.7333333333333,0,0,0,0,0.0062630532791023,0,0,1,0.533333333333333,3,0,0,29.1,2,0.9,1,0,0
6,35,150,180,1.55005710449793,0.051668570149931,0.095832104648814,0,0,2437.36872988875,1572.43802361606,0,28.2333333333333,0,0,0,0,0.00372490129488353,1,0.7,0,0,3,0,0,28.1,5,1.16666666666667,2,0.733333333333333,2
7,35,180,210,1.35287057791698,0.045095685930566,0.0776289494902656,0,0,2243.05233293596,1657.99476280251,1,23.4,2,3,1,3.16666666666667,0.017002187682927,0,0,1,0.5,3,0,0,26.3,7,3.7,4,0,0
8,35,210,240,1.39785737070462,0.046595245690154,0.084899182946994,0,0,2859.00584212693,2045.27722358811,2,16.9333333333333,3,8.73333333333333,1,3.8,0.0317343429233994,1,0.566666666666667,2,1,3,0,0,28.3333333333333,4,1.4,2,0.266666666666667,0
9,35,240,270,1.47190029516761,0.0490633431722536,0.0864847860043828,0,0,2325.39431829649,1579.85858548366,2,12.2666666666667,5,7.56666666666667,3,10.1666666666667,0.0496252663897751,2,1.03333333333333,2,1.33333333333333,3,0,0,25.7333333333333,6,3.56666666666667,5,0.7,1
10,35,270,300,1.40371866084106,0.0467906220280353,0.0873374323800414,0,0,3306.47470027549,2355.51096705829,4,13.0333333333333,9,8.36666666666667,4,8.6,0.0468433537612443,0,0,4,2.6,3,0,0,21.6333333333333,9,7.36666666666667,6,1,2
1,36,0,30,0.595900155121485,0.0198633385040495,0.0690006845851258,0,0,750.70349224458,1259.78066257012,0,29.9666666666667,0,0,0,0,0.00675002120168585,0,0,0,0,3,0,0,27.9,5,2.06666666666667,3,0.0333333333333333,0
2,36,30,60,0.653002400545988,0.0217667466848663,0.0964597201399407,0,0,826.959772370042,1266.39622102247,0,30,0,0,0,0,0.00929694924159357,0,0,0,0,3,0,0,30,1,0,0,0,0
3,36,60,90,0.965020705920913,0.0321673568640305,0.0883573107084383,0,0,1147.4721864346,1189.06483497633,1,29.1,2,0.9,0,0,0.0153543827966421,0,0,0,0,3,0,0,28.6333333333333,4,1.3,2,0.0666666666666667,0
4,36,90,120,1.25622248557871,0.0418740828526236,0.0777846046231053,0,0,1486.70652934626,1183.47390403649,3,27.4,2,2.3,0,0,0.0147165742106426,1,0.533333333333333,1,0.566666666666667,3,0,0,29.2,3,0,0,0.8,1
5,36,120,150,1.13875530305613,0.0379585101018709,0.0878503094459981,0,0,1659.84427462517,1457.59520958591,2,28.9666666666667,2,0.933333333333333,0,0,0.013788370537244,2,1.36666666666667,0,0,3,0,0,29.8,2,0.2,0,0,0
6,36,150,180,1.55130044385439,0.0517100147951464,0.136070884477315,0,0,2250.32162878472,1450.60335520406,4,19.5,6,8.1,1,2.4,0.029433347001741,1,0.766666666666667,1,0.733333333333333,3,0,0,27.4,5,2.6,4,0,0
7,36,180,210,1.60258169294574,0.0534193897648579,0.105898408109423,0,0,2230.54848575745,1391.84697764607,4,15.8666666666667,5,10.9666666666667,2,2.86666666666667,0.0346244605076024,3,2.16666666666667,2,1.13333333333333,3,0,0,24.6666666666667,9,5.1,6,0.233333333333333,0
8,36,210,240,1.4973965969729,0.0499132198990965,0.104259339734812,0,0,2665.40253776976,1780.02443918871,3,20.8666666666667,6,6.7,3,1.5,0.0216050609153295,2,1.53333333333333,1,0.633333333333333,3,0,0,22.2666666666667,10,6.5,5,1.23333333333333,1
9,36,240,270,1.696794683242,0.0565598227747334,0.0934623966766974,0,0,3794.70694323178,2236.39723810389,4,5.96666666666667,11,10.2333333333333,7,13.8,0.0576339608657569,4,2.56666666666667,2,1.56666666666667,3,0,0,15.0666666666667,12,11.9333333333333,11,3,4
10,36,270,300,1.33270611277238,0.0444235370924126,0.113971207249342,0,0,2736.5203237499,2053.35617322053,2,20.3666666666667,4,2.63333333333333,2,5.66666666666667,0.0246773594743287,0,0,2,1.2,3,0,0,21.2666666666667,9,6.56666666666667,7,2.16666666666667,2
1,37,0,30,0.891495377016029,0.029716512567201,0.0720627005709652,0,0,2523.82599498657,2831.00289699112,0,29.6666666666667,0,0,0,0,0.00553945088653437,0,0,0,0,3,0,0,29.1666666666667,3,0.833333333333333,1,0,0
2,37,30,60,1.11355024040595,0.037118341346865,0.108925462005668,4.43333333333333,1,2254.54080177644,2024.64219392071,0,27.5,0,0,0,0,0.00536234806733223,1,0.533333333333333,1,1,3,5.73333333333333,2,19.5,6,4.76666666666667,4,0,0
3,37,60,90,0.00363112060687335,0.000121037353562445,0.0185029802589791,23.9,3,0,0,0,30,0,0,0,0,0.00355666817138468,0,0,0,0,3,28.4,2,1.6,1,0,0,0,0
4,37,90,120,0.718574460264002,0.0239524820088001,0.115693691382873,0,0,1316.6767541506,1832.34560502868,0,30,0,0,0,0,0.00686752496985465,1,1.33333333333333,0,0,3,4.2,4,25.8,5,0,0,0,0
5,37,120,150,0.316426105523898,0.0105475368507966,0.124660839259257,15.0333333333333,3,321.971495039567,1017.52506957821,0,30,0,0,0,0,0.0123086026212586,0,0,2,1.13333333333333,3,19.8,4,9.6,6,0.6,1,0,0
6,37,150,180,0.460529483863013,0.0153509827954338,0.102041647528184,10.8,1,586.249110838143,1272.98931204267,0,30,0,0,0,0,0.00732285114438114,1,0.366666666666667,0,0,3,17.8,5,11.7333333333333,6,0.466666666666667,1,0,0
7,37,180,210,0.694544094978137,0.0231514698326046,0.126317967471098,5.46666666666667,1,757.483341482723,1090.61951135956,0,25.4666666666667,1,2.03333333333333,1,2.5,0.018571397860088,2,1.76666666666667,0,0,3,7.86666666666667,1,22.1,2,0.0333333333333333,0,0,0
8,37,210,240,0.933806140323621,0.0311268713441207,0.195651778103501,3.33333333333333,1,1745.95872161791,1869.72289667407,2,27.9,2,1.76666666666667,0,0.333333333333333,0.01343133253131,4,4.23333333333333,1,0.533333333333333,3,7.7,4,20.2666666666667,7,2.03333333333333,2,0,0
9,37,240,270,1.06814554942896,0.0356048516476319,0.177668185843901,0,0,1730.41639700755,1620.01929225156,0,30,0,0,0,0,0.00848360101124597,3,1.96666666666667,0,0,3,1.13333333333333,2,27.7333333333333,4,1.13333333333333,2,0,0
10,37,270,300,0.519540128456214,0.0173180042818738,0.119674638760634,9.06666666666667,1,616.335242616942,1186.30921628393,0,29.8333333333333,0,0,0,0,0.00719393256828799,0,0.333333333333333,0,0,3,10.9666666666667,1,18.0666666666667,3,0.966666666666667,1,0,0
1,38,0,30,0.922199132391189,0.0307399710797063,0.0838669761137968,0,0,2382.41941051338,2583.41103004072,0,19.3666666666667,4,7.6,3,3.03333333333333,0.0335162839736875,0,0,3,2.16666666666667,3,0,0,22.7666666666667,10,6.83333333333333,9,0.4,1
2,38,30,60,1.28833249018478,0.0429444163394928,0.0899397534955842,0,0,2200.23286607128,1707.81446779759,5,4.4,13,14.1666666666667,9,11.4333333333333,0.0574631357321424,0,0,1,0.6,3,0,0,17.9,10,10.2333333333333,11,1.86666666666667,3
3,38,60,90,1.03042572933455,0.0343475243111516,0.101525328959092,0,0,1399.77057337419,1358.43907379736,5,15.6666666666667,6,11.2333333333333,1,3.1,0.0361955162314763,1,0.733333333333333,0,0,3,0,0,26.7666666666667,7,1.63333333333333,2,1.6,2
4,38,90,120,1.3707614183276,0.0456920472775867,0.0752567892055822,0,0,2014.67338722936,1469.74766016348,4,16.7333333333333,9,8.76666666666667,4,4.5,0.0356432870378869,1,0.6,0,0,3,0,0,24.3,8,2.66666666666667,4,3.03333333333333,4
5,38,120,150,1.50873395885409,0.050291131961803,0.0843693398934026,0,0,2632.18798896902,1744.63362047489,3,22.3666666666667,3,5.76666666666667,1,1.83333333333333,0.023005725536936,0,0,1,0.833333333333333,3,0,0,20.7666666666667,11,6.73333333333333,7,2.5,4
6,38,150,180,1.75146930715361,0.0583823102384535,0.0951172889906164,0,0,3021.7850455928,1725.28575479501,6,16.5666666666667,8,12.3666666666667,2,1.06666666666667,0.0322704752767335,2,1.23333333333333,2,1.3,3,0,0,22.1666666666667,7,7.2,4,0.633333333333333,1
7,38,180,210,1.96584731647626,0.0655282438825422,0.0987592555945478,0,0,2672.3670587448,1359.39705812705,2,5.83333333333333,10,13.8666666666667,8,10.0666666666667,0.0538037497547376,8,5.7,1,0.5,3,0,0,18.4,13,8.33333333333333,8,3.26666666666667,4
8,38,210,240,1.60660989984223,0.0535536633280744,0.0898391945086774,0,0,2534.78727180817,1577.72417066338,2,23.3666666666667,3,2.13333333333333,1,3.7,0.0226338448818784,3,2.03333333333333,3,1.36666666666667,3,0,0,17.9,9,4.46666666666667,6,7.63333333333333,9
9,38,240,270,1.7657161718119,0.0588572057270635,0.0961798206507933,0,0,3755.92877637512,2127.14185684834,1,22.5333333333333,3,2.23333333333333,2,3.6,0.0179920717986066,0,0,3,2.53333333333333,3,0,0,10.3666666666667,10,9.66666666666667,10,9.96666666666667,11
10,38,270,300,1.7731515424308,0.05910505141436,0.121293828169723,0,0,2459.9368023209,1387.32462705844,3,17.7,8,6.8,5,5.2,0.0342852802326964,3,1.7,1,0.833333333333333,3,0,0,17.0333333333333,8,9.5,9,3.46666666666667,4
1,39,0,30,0.924529268530923,0.0308176422843641,0.0658931284307841,0,0,491.236929686736,531.337347996902,0,29.8,0,0,0,0,0.00585451075478206,0,0,2,1.26666666666667,3,0,0,28.7666666666667,5,0.233333333333333,0,1,1
2,39,30,60,0.755512254870603,0.0251837418290201,0.0561386345018368,0,0,474.76579953216,628.402512959203,0,28.7,0,0,0,0,0.00289205088068071,0,0,1,0.5,3,0,0,26.9333333333333,7,0,0,3.06666666666667,3
3,39,60,90,0.817401504985344,0.0272467168328448,0.0921158084860009,0,0,642.518224410321,786.049720353575,0,29.8666666666667,0,0,0,0,0.00277025908760957,0,0,2,1.23333333333333,3,0,0,24.1,11,1.53333333333333,2,4.36666666666667,7
4,39,90,120,0.934589351131282,0.0311529783710427,0.0618792612168916,0,0,647.241146398268,692.540681760186,0,29.7333333333333,0,0,0,0,0.00291453558747332,0,0,0,0,3,0,0,19.6,10,1.7,2,8.7,10
5,39,120,150,1.04002593188143,0.0346675310627143,0.091463405924622,0,0,1469.03759474775,1412.50092878956,0,22.2,1,2.3,1,4.73333333333333,0.0231337813568753,1,0.766666666666667,2,1.56666666666667,3,0,0,21.7333333333333,11,2.93333333333333,3,5.33333333333333,6
6,39,150,180,1.482258498336,0.0494086166112,0.121688287094083,0,0,1553.1524950363,1047.82836244817,3,14.2666666666667,5,8.2,2,7.5,0.0409423419202201,3,2,0,0.0333333333333333,3,0,0,28,5,1.2,1,0.8,1
7,39,180,210,1.33295775609316,0.0444319252031054,0.131853820844557,0,0,2053.30329675428,1540.41138015688,4,10.6666666666667,10,11.3333333333333,5,8,0.047039485235764,1,0.8,1,0.566666666666667,3,0,0,22.5,13,5.76666666666667,9,1.73333333333333,3
8,39,210,240,1.71649017416805,0.0572163391389351,0.107879618794752,0,0,3203.55932017047,1866.34294118414,2,8.03333333333333,6,5.66666666666667,4,16,0.0545352392695402,5,3.13333333333333,3,1.7,3,0,0,18.6333333333333,10,9.63333333333333,10,1.73333333333333,3
9,39,240,270,1.70279065761953,0.0567596885873176,0.10287352306611,0,0,2752.93557488957,1616.71991948683,4,12.1333333333333,10,8.53333333333333,7,9.33333333333333,0.0445802404967446,5,3.03333333333333,2,1.03333333333333,3,0,0,17.5,10,9.3,8,3.2,6
10,39,270,300,1.93529771738946,0.0645099239129821,0.134678147324145,0,0,3503.66454087824,1810.40080262398,5,15.9,10,7.43333333333333,5,6.66666666666667,0.0386275625760772,5,4,1,0.933333333333333,3,0,0,17,12,11.7333333333333,11,1.26666666666667,2
1,40,0,30,1.38848984212352,0.0462829947374506,0.181475941047409,0,0,3735.22260646871,2690.13318869958,0,27.6666666666667,0,0,0,0,0.00145034910528682,6,3.83333333333333,5,4.33333333333333,3,1.86666666666667,1,16.1,8,10.5333333333333,9,1.5,4
2,40,30,60,0.0127905862368045,0.00042635287456015,0.0190058554365703,24.1333333333333,1,4.53488692294056,354.548793853684,0,30,0,0,0,0,0.0028436179238991,0,0,0,0,3,28.1666666666667,3,1.83333333333333,2,0,0,0,0
3,40,60,90,0.839275938410974,0.0279758646136991,0.277862467187021,4.26666666666667,0,3818.66619796352,4549.95314794025,0,29.3333333333333,0,0,0,0,0.00289785320055714,5,3.6,3,1.8,3,9.46666666666667,3,9.46666666666667,7,10.7,8,0.366666666666667,1
4,40,90,120,0,0,0.00807581291162209,30,0,0,NA,0,30,0,0,0,0,0.00373792173661285,0,0,0,0,3,24.1666666666667,3,5.83333333333333,3,0,0,0,0
5,40,120,150,0.276039565558865,0.00920131885196218,0.152955687562788,21.0666666666667,1,675.085109966535,2445.60995667331,0,30,0,0,0,0,0.00437793417666889,2,1.4,2,1.26666666666667,3,23.3,2,5.03333333333333,3,1.66666666666667,1,0,0
6,40,150,180,0.017414138825456,0.000580471294181868,0.024682835076812,23.9666666666667,1,9.27753607298173,532.758821206812,0,30,0,0,0,0,0.00440520579096667,0,0,0,0,3,23.1,2,6.9,1,0,0,0,0
7,40,180,210,0.438190225236912,0.0146063408412304,0.115469785009032,15.4,0,921.87552952547,2103.82495188488,0,30,0,0,0,0,0.00513132769770292,2,1.26666666666667,1,0.533333333333333,3,17.7666666666667,3,9.6,4,2.63333333333333,2,0,0
8,40,210,240,0.785210915510376,0.0261736971836792,0.230861273086668,7,2,1511.36992596634,1924.79484952647,0,30,0,0,0,0,0.00831144589557185,3,2.83333333333333,2,1.16666666666667,3,8,2,17.9333333333333,8,4.06666666666667,5,0,0
9,40,240,270,0.36815468136973,0.0122718227123243,0.241490466462545,10.6666666666667,2,742.193880966686,2015.98382018485,0,30,0,0,0,0,0.00391782617733094,1,1.36666666666667,2,1.03333333333333,3,13.1666666666667,3,14.7333333333333,5,2.1,2,0,0
10,40,270,300,0.492387542330339,0.016412918077678,0.208739245046239,17.7,1,1100.32673415767,2234.67622464638,0,30,0,0,0,0,0.00445966876190109,2,2.66666666666667,0,0,3,20.5333333333333,2,7.63333333333333,4,1.83333333333333,2,0,0
1,41,0,30,0.964000498929234,0.0321333499643078,0.175565224039965,14.3666666666667,3,2835.4540683476,2941.34087222681,0,28.7,0,0,0,0,0.00161752341542128,7,5.43333333333333,2,1.4,3,18.2,1,8.3,5,3.13333333333333,3,0.366666666666667,1
2,41,30,60,0.702327670270594,0.0234109223423531,0.17896900006337,16.4,1,1267.69130028099,1804.98555580556,0,28.5666666666667,0,0,0,0,0.00241339466091783,5,3.7,1,0.933333333333333,3,17.9333333333333,1,9.2,4,2.2,1,0.666666666666667,1
3,41,60,90,0.0741829208475094,0.00247276402825031,0.108348587797688,27.0333333333333,1,216.906518607881,2923.9414696781,0,30,0,0,0,0,0.00353748845227081,0,0,0,0,3,28.4333333333333,1,1.56666666666667,1,0,0,0,0
4,41,90,120,0.38498503575548,0.0128328345251827,0.0938148159598404,6.23333333333333,2,1206.1602786426,3133.0056148174,0,29.7333333333333,0,0,0,0,0.00272282237907798,0,0,1,0.966666666666667,3,16.3666666666667,5,13.1,4,0.533333333333333,1,0,0
5,41,120,150,0.361437065806835,0.0120479021935612,0.0813714510101068,2.33333333333333,1,434.871484017097,1203.17345717251,0,30,0,0,0,0,0.00454751830850726,1,0.666666666666667,0,0,3,8.8,4,20.7333333333333,6,0,0,0.466666666666667,1
6,41,150,180,1.10169553367842,0.0367231844559475,0.112742554406832,0,0,2967.13002174049,2693.23958483667,1,20.2,5,6.83333333333333,4,2.96666666666667,0.0280780142426072,1,0.766666666666667,4,2.43333333333333,3,3.53333333333333,2,18.4333333333333,10,6.4,7,1.63333333333333,3
7,41,180,210,0.919193609174501,0.0306397869724834,0.104662314808122,0,0,1228.89196869066,1336.92396947178,2,13.1,5,6.16666666666667,2,10.7333333333333,0.0486744917938564,0,0,3,1.76666666666667,3,0,0,26.0666666666667,8,2.66666666666667,3,1.26666666666667,2
8,41,210,240,0.978739817480378,0.0326246605826793,0.13913440289781,0,0,1750.04165737025,1788.05605546475,2,12.8,4,3.73333333333333,3,13.4666666666667,0.0515602831790322,1,0.533333333333333,0,0,3,0,0,25.6333333333333,6,1.63333333333333,2,2.73333333333333,2
9,41,240,270,2.17102136652961,0.0723673788843204,0.13041513207471,0,0,4896.56844066912,2255.42157998026,2,5.2,8,8.16666666666667,5,16.6333333333333,0.0644490009268981,13,9.1,5,4.33333333333333,3,0,0,22.2,6,7.46666666666667,6,0.333333333333333,1
10,41,270,300,1.44958136385325,0.0483193787951083,0.142261834256711,0,0,3356.73030424865,2315.65498008739,5,20.7333333333333,7,6.36666666666667,3,2.9,0.0257572648091583,8,6.96666666666667,5,4.4,3,5,2,19.6333333333333,6,3.5,3,1.86666666666667,1
1,42,0,30,2.86427793173711,0.0954759310579038,0.174803449246605,0,0,4871.57573060841,1700.80412819922,0,30,0,0,0,0,0.00531603639250511,21,16.6,3,2.4,3,0,0,20.2,12,8.23333333333333,7,1.56666666666667,2
2,42,30,60,2.35765673560326,0.0785885578534421,0.174244655868741,0,0,3204.25739385594,1359.08563170713,0,29.9,0,0,0,0,0.0036966192308265,16,12.4666666666667,0,0,3,0,0,26.5,6,2.06666666666667,4,1.43333333333333,1
3,42,60,90,2.69190124017075,0.089730041339025,0.157750654012021,0,0,3255.40364726422,1209.33249655835,0,29.8,0,0,0,0,0.00279826145003214,16,11.5,0,0,3,0,0,19.5,15,3.43333333333333,5,7.06666666666667,9
